sample_num,K,sched,resid
4980,6,silver,7.133767403544809e-05
4980,7,silver,1.533793228307705e-06
4980,8,silver,9.692622954064595e-07
4980,9,silver,3.0306117430702954e-08
4980,10,silver,4.508258198430413e-09
4981,1,silver,119.21156164291924
4981,2,silver,10.282590084809774
4981,3,silver,0.16631074383845917
4981,4,silver,0.0690038927855964
4981,5,silver,0.00043973151189054385
4981,6,silver,7.093008734588506e-05
4981,7,silver,1.528603887223971e-06
4981,8,silver,9.71092039481152e-07
4981,9,silver,2.9887703885467706e-08
4981,10,silver,4.464523531446543e-09
4982,1,silver,119.11143054433852
4982,2,silver,10.305131706558386
4982,3,silver,0.16722926198652052
4982,4,silver,0.06946102895517617
4982,5,silver,0.0004399289653840193
4982,6,silver,7.113701119323316e-05
4982,7,silver,1.52460390772382e-06
4982,8,silver,9.66697328490874e-07
4982,9,silver,2.985345230319467e-08
4982,10,silver,4.475565966234648e-09
4983,1,silver,119.03450562531282
4983,2,silver,10.281054110990118
4983,3,silver,0.16703487002310644
4983,4,silver,0.06928772375056873
4983,5,silver,0.0004414702456897361
4983,6,silver,7.111444036190156e-05
4983,7,silver,1.5337678037743383e-06
4983,8,silver,9.735173396025532e-07
4983,9,silver,3.002475154895272e-08
4983,10,silver,4.477084227543794e-09
4984,1,silver,119.04930860327686
4984,2,silver,10.281520674736402
4984,3,silver,0.1670263635832914
4984,4,silver,0.06929276313056293
4984,5,silver,0.0004411608851269227
4984,6,silver,7.114267830677428e-05
4984,7,silver,1.532910339635852e-06
4984,8,silver,9.759943422475376e-07
4984,9,silver,2.9795162939269232e-08
4984,10,silver,4.466431972039553e-09
4985,1,silver,118.96039551382589
4985,2,silver,10.282245825192152
4985,3,silver,0.16671024031632192
4985,4,silver,0.06943924805022922
4985,5,silver,0.0004370386865894397
4985,6,silver,7.11457673721334e-05
4985,7,silver,1.5340123914755743e-06
4985,8,silver,9.9275635000786e-07
4985,9,silver,2.9002873226850466e-08
4985,10,silver,4.432534511136016e-09
4986,1,silver,119.0432534118743
4986,2,silver,10.268780831343456
4986,3,silver,0.16666482319520992
4986,4,silver,0.06915726022736252
4986,5,silver,0.00044013008192321653
4986,6,silver,7.093694556365447e-05
4986,7,silver,1.5294827803074276e-06
4986,8,silver,9.768746526602055e-07
4986,9,silver,2.9496063877522112e-08
4986,10,silver,4.442227906512734e-09
4987,1,silver,119.08566015447012
4987,2,silver,10.289947582623421
4987,3,silver,0.16716898273886097
4987,4,silver,0.06933646452292827
4987,5,silver,0.0004421146754074844
4987,6,silver,7.124246295842398e-05
4987,7,silver,1.5370521353165942e-06
4987,8,silver,9.752255445253302e-07
4987,9,silver,3.013552151705457e-08
4987,10,silver,4.488282575058096e-09
4988,1,silver,119.0866638899249
4988,2,silver,10.235071806459793
4988,3,silver,0.16543307121181217
4988,4,silver,0.06859737888645052
4988,5,silver,0.0004352725237589491
4988,6,silver,7.024937331177235e-05
4988,7,silver,1.4902312802994902e-06
4988,8,silver,9.579370322756049e-07
4988,9,silver,2.7720138885547284e-08
4988,10,silver,4.326990620898159e-09
4989,1,silver,118.99919453262038
4989,2,silver,10.318415818547443
4989,3,silver,0.1672431640989336
4989,4,silver,0.06963270397073995
4989,5,silver,0.0004352223721956002
4989,6,silver,7.117475564149634e-05
4989,7,silver,1.4973383693869117e-06
4989,8,silver,9.656007018835085e-07
4989,9,silver,2.7856648586452558e-08
4989,10,silver,4.3875179205424584e-09
4990,1,silver,119.04415279251315
4990,2,silver,10.28179334562846
4990,3,silver,0.16701337663079593
4990,4,silver,0.06929911127606822
4990,5,silver,0.0004410692391400142
4990,6,silver,7.11484959245335e-05
4990,7,silver,1.5339252332783013e-06
4990,8,silver,9.772877243952062e-07
4990,9,silver,2.979767283333111e-08
4990,10,silver,4.466912390468927e-09
4991,1,silver,119.06646480787475
4991,2,silver,10.280587007399154
4991,3,silver,0.16684697351517933
4991,4,silver,0.06919834558786415
4991,5,silver,0.00044162999863764683
4991,6,silver,7.110116753475321e-05
4991,7,silver,1.5365907445956157e-06
4991,8,silver,9.751734218026919e-07
4991,9,silver,3.012935420355835e-08
4991,10,silver,4.481245328069292e-09
4992,1,silver,119.05912010735028
4992,2,silver,10.284259921312149
4992,3,silver,0.1671881958808562
4992,4,silver,0.06934723942734317
4992,5,silver,0.0004415226286251339
4992,6,silver,7.12191792051252e-05
4992,7,silver,1.533276601148717e-06
4992,8,silver,9.75992274954876e-07
4992,9,silver,2.9806095783824705e-08
4992,10,silver,4.470142792387435e-09
4993,1,silver,119.07275980636729
4993,2,silver,10.274762104385575
4993,3,silver,0.16690222915906341
4993,4,silver,0.06915978894821949
4993,5,silver,0.000441963616529571
4993,6,silver,7.10663720779399e-05
4993,7,silver,1.5325500247844985e-06
4993,8,silver,9.73819190513026e-07
4993,9,silver,2.9820953665322484e-08
4993,10,silver,4.463062288555196e-09
4994,1,silver,119.19051187218493
4994,2,silver,10.27463845839252
4994,3,silver,0.16649398709092963
4994,4,silver,0.068997321447602
4994,5,silver,0.0004421320094140049
4994,6,silver,7.10529804907993e-05
4994,7,silver,1.5431522785958684e-06
4994,8,silver,9.77960589171978e-07
4994,9,silver,3.048072300550952e-08
4994,10,silver,4.494628788972801e-09
4995,1,silver,118.99482558067264
4995,2,silver,10.287749289037322
4995,3,silver,0.16780028493608612
4995,4,silver,0.06950170034565492
4995,5,silver,0.00044620477921078597
4995,6,silver,7.15924540336454e-05
4995,7,silver,1.5587673163211594e-06
4995,8,silver,9.813204209833813e-07
4995,9,silver,3.137212325937747e-08
4995,10,silver,4.556792452117629e-09
4996,1,silver,119.16679042817184
4996,2,silver,10.296684834381303
4996,3,silver,0.16707715968351666
4996,4,silver,0.06927106029574613
4996,5,silver,0.0004429168829087063
4996,6,silver,7.113818127894155e-05
4996,7,silver,1.538363697320585e-06
4996,8,silver,9.67890851626946e-07
4996,9,silver,3.071768273507697e-08
4996,10,silver,4.513482055412024e-09
4997,1,silver,119.1707272993204
4997,2,silver,10.27817729690763
4997,3,silver,0.1677794534470825
4997,4,silver,0.06974423935882312
4997,5,silver,0.0004375365702967729
4997,6,silver,7.088611512247314e-05
4997,7,silver,1.4977576110995475e-06
4997,8,silver,9.634446798903355e-07
4997,9,silver,2.7814036349841827e-08
4997,10,silver,4.362587976752508e-09
4998,1,silver,119.02846469248387
4998,2,silver,10.274647974431423
4998,3,silver,0.166700240076587
4998,4,silver,0.06921696771624031
4998,5,silver,0.00043917712257178005
4998,6,silver,7.10432975894913e-05
4998,7,silver,1.5254979942015025e-06
4998,8,silver,9.751491802075835e-07
4998,9,silver,2.9364370887936118e-08
4998,10,silver,4.442968805856154e-09
4999,1,silver,119.145222906486
4999,2,silver,10.286006791281995
4999,3,silver,0.1672357317602157
4999,4,silver,0.06935474699307428
4999,5,silver,0.0004419910022303467
4999,6,silver,7.128404194410007e-05
4999,7,silver,1.5388334024397308e-06
4999,8,silver,9.825531409413011e-07
4999,9,silver,2.978050613933552e-08
4999,10,silver,4.470225726570691e-09
5000,1,silver,119.11842239748735
5000,2,silver,10.30011090955428
5000,3,silver,0.16709777956259972
5000,4,silver,0.06944636944773361
5000,5,silver,0.00043970576552777965
5000,6,silver,7.107227157967262e-05
5000,7,silver,1.5298817073838586e-06
5000,8,silver,9.75240908842974e-07
5000,9,silver,2.9678869844467243e-08
5000,10,silver,4.462600894718698e-09
5001,1,silver,118.87643744867317
5001,2,silver,10.276602799165003
5001,3,silver,0.1665533254216633
5001,4,silver,0.06915874085979068
5001,5,silver,0.00044041456546738627
5001,6,silver,7.114513888250134e-05
5001,7,silver,1.5423967211063244e-06
5001,8,silver,9.817418569669466e-07
5001,9,silver,3.031933576733553e-08
5001,10,silver,4.494862175153851e-09
5002,1,silver,119.13945746566633
5002,2,silver,10.292516118842727
5002,3,silver,0.16717696678228083
5002,4,silver,0.06941783087867377
5002,5,silver,0.0004395954063035352
5002,6,silver,7.115098282499792e-05
5002,7,silver,1.521733784194219e-06
5002,8,silver,9.723289427437997e-07
5002,9,silver,2.9193853053608334e-08
5002,10,silver,4.441048221732185e-09
5003,1,silver,119.21235562311014
5003,2,silver,10.297010941896325
5003,3,silver,0.16721607525133786
5003,4,silver,0.06934430907695253
5003,5,silver,0.00044093722260812776
5003,6,silver,7.08782051579918e-05
5003,7,silver,1.5159752852064291e-06
5003,8,silver,9.601904838428586e-07
5003,9,silver,2.9383333636328462e-08
5003,10,silver,4.437525397529895e-09
5004,1,silver,118.84422321514134
5004,2,silver,10.302839951410974
5004,3,silver,0.16708110386490335
5004,4,silver,0.06948380972623162
5004,5,silver,0.0004405062525980442
5004,6,silver,7.119211227674092e-05
5004,7,silver,1.5415786993640869e-06
5004,8,silver,9.803451364223044e-07
5004,9,silver,3.029203601290808e-08
5004,10,silver,4.497439199125662e-09
5005,1,silver,119.04140760136326
5005,2,silver,10.285695295792591
5005,3,silver,0.16703361231935934
5005,4,silver,0.06929001537304649
5005,5,silver,0.00044183435155554005
5005,6,silver,7.119832587290453e-05
5005,7,silver,1.536988550204334e-06
5005,8,silver,9.747669801145206e-07
5005,9,silver,3.021379516028944e-08
5005,10,silver,4.488717290445721e-09
5006,1,silver,118.83100935366559
5006,2,silver,10.272569011237032
5006,3,silver,0.16653022504438686
5006,4,silver,0.06928262967453096
5006,5,silver,0.0004358264342570748
5006,6,silver,7.102038319540329e-05
5006,7,silver,1.512813593645112e-06
5006,8,silver,9.79393523357548e-07
5006,9,silver,2.8174320410363916e-08
5006,10,silver,4.386639475015583e-09
5007,1,silver,119.0531438008926
5007,2,silver,10.282680500967025
5007,3,silver,0.1670173148357613
5007,4,silver,0.06929474032481155
5007,5,silver,0.0004411581715552117
5007,6,silver,7.115838726492332e-05
5007,7,silver,1.5340147213291045e-06
5007,8,silver,9.770246619135478e-07
5007,9,silver,2.982100859799831e-08
5007,10,silver,4.4684282572736885e-09
5008,1,silver,118.9669132057321
5008,2,silver,10.286860514817063
5008,3,silver,0.1676319998476123
5008,4,silver,0.06962411651087842
5008,5,silver,0.0004406309836880507
5008,6,silver,7.127596467896592e-05
5008,7,silver,1.530178513499945e-06
5008,8,silver,9.757961393453289e-07
5008,9,silver,2.9628700845128483e-08
5008,10,silver,4.467473866191146e-09
5009,1,silver,119.1225563412755
5009,2,silver,10.296324990768142
5009,3,silver,0.1674588565398306
5009,4,silver,0.06943325009411691
5009,5,silver,0.00044299354325899023
5009,6,silver,7.133988224446939e-05
5009,7,silver,1.5395618479399241e-06
5009,8,silver,9.758473665521004e-07
5009,9,silver,3.0269313831819284e-08
5009,10,silver,4.497167601854115e-09
5010,1,silver,118.96493378375828
5010,2,silver,10.277482314516746
5010,3,silver,0.16675007145924953
5010,4,silver,0.06921334026640767
5010,5,silver,0.0004378766348963362
5010,6,silver,7.089961003474509e-05
5010,7,silver,1.5054332245338665e-06
5010,8,silver,9.64383880533858e-07
5010,9,silver,2.8428276287187176e-08
5010,10,silver,4.392747838077926e-09
5011,1,silver,119.00510389762383
5011,2,silver,10.292616026706868
5011,3,silver,0.16724336549731192
5011,4,silver,0.06938463250204235
5011,5,silver,0.0004423110344047677
5011,6,silver,7.131923811546434e-05
5011,7,silver,1.5425462181548666e-06
5011,8,silver,9.821568131770509e-07
5011,9,silver,3.0110067154166694e-08
5011,10,silver,4.489100340030932e-09
5012,1,silver,119.17208177537584
5012,2,silver,10.281817645337522
5012,3,silver,0.16741951203233996
5012,4,silver,0.06938595313028208
5012,5,silver,0.0004443160625721599
5012,6,silver,7.128802628802453e-05
5012,7,silver,1.549321284657206e-06
5012,8,silver,9.77749281939557e-07
5012,9,silver,3.0885825863073624e-08
5012,10,silver,4.522959888335932e-09
5013,1,silver,119.06446669375343
5013,2,silver,10.280874970584701
5013,3,silver,0.16715720757009012
5013,4,silver,0.0694322489530394
5013,5,silver,0.0004389969234539477
5013,6,silver,7.104008515303821e-05
5013,7,silver,1.5185145762303888e-06
5013,8,silver,9.738195403960009e-07
5013,9,silver,2.8838727117712946e-08
5013,10,silver,4.416462961072159e-09
5014,1,silver,119.12618004108487
5014,2,silver,10.28435524577154
5014,3,silver,0.16690544377661592
5014,4,silver,0.06936884238300793
5014,5,silver,0.00044013704623552903
5014,6,silver,7.118710051252526e-05
5014,7,silver,1.5424047145360664e-06
5014,8,silver,9.923664588612992e-07
5014,9,silver,2.9526803433735e-08
5014,10,silver,4.453586706232267e-09
5015,1,silver,118.89604807046489
5015,2,silver,10.279031873389494
5015,3,silver,0.16699698372075902
5015,4,silver,0.06940304797481421
5015,5,silver,0.00044116129204070024
5015,6,silver,7.142216415805767e-05
5015,7,silver,1.553509473674175e-06
5015,8,silver,9.966903576478353e-07
5015,9,silver,3.016644133879893e-08
5015,10,silver,4.494293350936013e-09
5016,1,silver,119.06462050772951
5016,2,silver,10.290030144198932
5016,3,silver,0.16715815907833345
5016,4,silver,0.06938249918426978
5016,5,silver,0.0004418948118564264
5016,6,silver,7.125035471550375e-05
5016,7,silver,1.5457494405443555e-06
5016,8,silver,9.828489778733785e-07
5016,9,silver,3.0416850137229e-08
5016,10,silver,4.501852028335546e-09
5017,1,silver,118.98721545816147
5017,2,silver,10.27597467290438
5017,3,silver,0.16662521155528112
5017,4,silver,0.06927161098805548
5017,5,silver,0.0004384787563169904
5017,6,silver,7.098088748597577e-05
5017,7,silver,1.529566041313144e-06
5017,8,silver,9.7883266156856e-07
5017,9,silver,2.9472513863964486e-08
5017,10,silver,4.448587117104756e-09
5018,1,silver,119.01404101722096
5018,2,silver,10.277074895488669
5018,3,silver,0.1665436914970373
5018,4,silver,0.06910737077990795
5018,5,silver,0.00044073746083897453
5018,6,silver,7.096923403447605e-05
5018,7,silver,1.5352898069451924e-06
5018,8,silver,9.737458414457793e-07
5018,9,silver,3.019655610930645e-08
5018,10,silver,4.479939952549884e-09
5019,1,silver,119.298591519365
5019,2,silver,10.300045815529673
5019,3,silver,0.16766752705491406
5019,4,silver,0.06963471017356011
5019,5,silver,0.0004411387965802935
5019,6,silver,7.117887614293468e-05
5019,7,silver,1.5298652497244023e-06
5019,8,silver,9.713303111610297e-07
5019,9,silver,2.9866437334505654e-08
5019,10,silver,4.4758652724548905e-09
5020,1,silver,119.05508372613905
5020,2,silver,10.282528381125498
5020,3,silver,0.1670468111253804
5020,4,silver,0.06930079492180474
5020,5,silver,0.00044119865921814954
5020,6,silver,7.114555595538784e-05
5020,7,silver,1.5326592761760914e-06
5020,8,silver,9.754850243160747e-07
5020,9,silver,2.980646787475366e-08
5020,10,silver,4.467196434309476e-09
5021,1,silver,118.83743993010283
5021,2,silver,10.258503139867145
5021,3,silver,0.16659262049582302
5021,4,silver,0.06910875695734556
5021,5,silver,0.00043915802563394114
5021,6,silver,7.083854673841224e-05
5021,7,silver,1.5141795067888956e-06
5021,8,silver,9.663069197019446e-07
5021,9,silver,2.8940211297152056e-08
5021,10,silver,4.411926122201901e-09
5022,1,silver,119.01172214942247
5022,2,silver,10.260195864235406
5022,3,silver,0.16619327642646606
5022,4,silver,0.06888860243423181
5022,5,silver,0.0004376898788151047
5022,6,silver,7.075399585038796e-05
5022,7,silver,1.5029816445084912e-06
5022,8,silver,9.636249108824774e-07
5022,9,silver,2.8281327973780455e-08
5022,10,silver,4.3759488184455825e-09
5023,1,silver,119.05009578247487
5023,2,silver,10.284288261687735
5023,3,silver,0.1671019591844863
5023,4,silver,0.06932780465459704
5023,5,silver,0.00044121823756959497
5023,6,silver,7.115265700480196e-05
5023,7,silver,1.532241986516472e-06
5023,8,silver,9.747629860313973e-07
5023,9,silver,2.982318837982707e-08
5023,10,silver,4.468666404267508e-09
5024,1,silver,119.09182236172411
5024,2,silver,10.276917502773744
5024,3,silver,0.16704679413271323
5024,4,silver,0.06928567456115059
5024,5,silver,0.0004417238818410797
5024,6,silver,7.117181715940933e-05
5024,7,silver,1.5380235190848547e-06
5024,8,silver,9.808377528613484e-07
5024,9,silver,2.9835424246399004e-08
5024,10,silver,4.467868973811154e-09
5025,1,silver,119.15640744303086
5025,2,silver,10.293920515281417
5025,3,silver,0.16681225902460003
5025,4,silver,0.0691604949795747
5025,5,silver,0.00044332993245164873
5025,6,silver,7.146632428361848e-05
5025,7,silver,1.5544288014269138e-06
5025,8,silver,9.87431306741041e-07
5025,9,silver,3.074400914979982e-08
5025,10,silver,4.523855924425e-09
5026,1,silver,119.06440465372359
5026,2,silver,10.27944226635995
5026,3,silver,0.16702885694010955
5026,4,silver,0.06925988707571293
5026,5,silver,0.0004417134695422385
5026,6,silver,7.111457035079494e-05
5026,7,silver,1.5333562855478693e-06
5026,8,silver,9.733098955011988e-07
5026,9,silver,2.998089815466044e-08
5026,10,silver,4.474040745755546e-09
5027,1,silver,119.0200739455339
5027,2,silver,10.277973361349753
5027,3,silver,0.16704864626885005
5027,4,silver,0.06927209979481717
5027,5,silver,0.0004418751061277229
5027,6,silver,7.113870991596351e-05
5027,7,silver,1.5364989350162648e-06
5027,8,silver,9.773343350423242e-07
5027,9,silver,2.993842463779441e-08
5027,10,silver,4.4724616395394485e-09
5028,1,silver,119.04110611879545
5028,2,silver,10.297222567216405
5028,3,silver,0.16731059634611412
5028,4,silver,0.06954860678607842
5028,5,silver,0.00044002225912361117
5028,6,silver,7.131637064714406e-05
5028,7,silver,1.537513907044162e-06
5028,8,silver,9.845373637334301e-07
5028,9,silver,2.9713380097276405e-08
5028,10,silver,4.4726090781755146e-09
5029,1,silver,119.01785518466967
5029,2,silver,10.302022484609653
5029,3,silver,0.16768523624645218
5029,4,silver,0.06956832641080665
5029,5,silver,0.00044297984530374007
5029,6,silver,7.123970036328016e-05
5029,7,silver,1.5370592414975445e-06
5029,8,silver,9.673827756544472e-07
5029,9,silver,3.061234201537813e-08
5029,10,silver,4.51651595478986e-09
5030,1,silver,118.93897551144167
5030,2,silver,10.266605981964345
5030,3,silver,0.1672797798315981
5030,4,silver,0.0692216254173233
5030,5,silver,0.00044529209300904254
5030,6,silver,7.120187849869477e-05
5030,7,silver,1.5507984128624678e-06
5030,8,silver,9.76986157471404e-07
5030,9,silver,3.099507948894034e-08
5030,10,silver,4.522880568206494e-09
5031,1,silver,119.00527978511201
5031,2,silver,10.297402878868096
5031,3,silver,0.16754385542385075
5031,4,silver,0.06954106536484178
5031,5,silver,0.0004439061400174524
5031,6,silver,7.143652318458491e-05
5031,7,silver,1.5595347380049495e-06
5031,8,silver,9.877350075038143e-07
5031,9,silver,3.1175343856428005e-08
5031,10,silver,4.54293110360578e-09
5032,1,silver,119.2492385000317
5032,2,silver,10.28724243109367
5032,3,silver,0.16736020694840562
5032,4,silver,0.0693663706310362
5032,5,silver,0.0004423941815010424
5032,6,silver,7.125583168267365e-05
5032,7,silver,1.5339073051609716e-06
5032,8,silver,9.751922229748106e-07
5032,9,silver,2.98827767201468e-08
5032,10,silver,4.4724795601700005e-09
5033,1,silver,119.00391949340359
5033,2,silver,10.273998497056597
5033,3,silver,0.1660575844295866
5033,4,silver,0.06886469268087529
5033,5,silver,0.00044226868210678094
5033,6,silver,7.076666334221524e-05
5033,7,silver,1.547591575438228e-06
5033,8,silver,9.694653614181133e-07
5033,9,silver,3.1450624948818105e-08
5033,10,silver,4.53261843042516e-09
5034,1,silver,119.0604810548402
5034,2,silver,10.284530797688344
5034,3,silver,0.16699585359681338
5034,4,silver,0.06931022754175403
5034,5,silver,0.00044052594488140705
5034,6,silver,7.121898425399021e-05
5034,7,silver,1.5344184527671936e-06
5034,8,silver,9.81795156654631e-07
5034,9,silver,2.9586306370276124e-08
5034,10,silver,4.458921168847514e-09
5035,1,silver,119.11565884238698
5035,2,silver,10.300382030438582
5035,3,silver,0.16742320961043805
5035,4,silver,0.06942166880758621
5035,5,silver,0.00044340789973772166
5035,6,silver,7.141546764934208e-05
5035,7,silver,1.5467678339296776e-06
5035,8,silver,9.805573053548452e-07
5035,9,silver,3.054165734466946e-08
5035,10,silver,4.513637723932086e-09
5036,1,silver,119.06462781952925
5036,2,silver,10.282410028298862
5036,3,silver,0.16695700546648076
5036,4,silver,0.06927370417218799
5036,5,silver,0.00044108944152627814
5036,6,silver,7.115995642011508e-05
5036,7,silver,1.534864452321001e-06
5036,8,silver,9.78700628647206e-07
5036,9,silver,2.9775290511902062e-08
5036,10,silver,4.4655643009109725e-09
5037,1,silver,119.03934693310427
5037,2,silver,10.279407620756473
5037,3,silver,0.16687032381053402
5037,4,silver,0.06923346665434477
5037,5,silver,0.0004402764539687958
5037,6,silver,7.116560359521213e-05
5037,7,silver,1.5297581394691974e-06
5037,8,silver,9.7759831611669e-07
5037,9,silver,2.949330765493606e-08
5037,10,silver,4.452923010196463e-09
5038,1,silver,119.04951495271708
5038,2,silver,10.280251495875634
5038,3,silver,0.16701206748713884
5038,4,silver,0.06929035494615254
5038,5,silver,0.00044082203298240115
5038,6,silver,7.112050670648804e-05
5038,7,silver,1.5305038591991706e-06
5038,8,silver,9.759748464472974e-07
5038,9,silver,2.9601313199157777e-08
5038,10,silver,4.456165955296833e-09
5039,1,silver,119.2416941300488
5039,2,silver,10.278882870732495
5039,3,silver,0.16690251484027047
5039,4,silver,0.06921849092154195
5039,5,silver,0.0004413174462370324
5039,6,silver,7.116908251217588e-05
5039,7,silver,1.5370080371210462e-06
5039,8,silver,9.840378399369698e-07
5039,9,silver,2.9561034701015154e-08
5039,10,silver,4.4534581991071345e-09
5040,1,silver,119.0462875371434
5040,2,silver,10.281437663056705
5040,3,silver,0.1670097419143499
5040,4,silver,0.0692848797689985
5040,5,silver,0.0004412016651371885
5040,6,silver,7.11412417931127e-05
5040,7,silver,1.533457636677515e-06
5040,8,silver,9.75969874440587e-07
5040,9,silver,2.984360833478507e-08
5040,10,silver,4.468777197370789e-09
5041,1,silver,119.06169666984641
5041,2,silver,10.270404873683729
5041,3,silver,0.16663923169550932
5041,4,silver,0.06914731275367032
5041,5,silver,0.0004393663440401603
5041,6,silver,7.100209487187472e-05
5041,7,silver,1.5239943526203733e-06
5041,8,silver,9.74975781440207e-07
5041,9,silver,2.922345441159364e-08
5041,10,silver,4.432874497504101e-09
5042,1,silver,118.89702433368772
5042,2,silver,10.286619480450291
5042,3,silver,0.1674935994753158
5042,4,silver,0.0696048061615306
5042,5,silver,0.0004398019208733826
5042,6,silver,7.121109799436961e-05
5042,7,silver,1.5293797553797863e-06
5042,8,silver,9.831715024432427e-07
5042,9,silver,2.9097161854691552e-08
5042,10,silver,4.43390643973658e-09
5043,1,silver,119.04697672932008
5043,2,silver,10.281361535924775
5043,3,silver,0.16701683335739587
5043,4,silver,0.06928874470870512
5043,5,silver,0.0004411639027674473
5043,6,silver,7.114427593823146e-05
5043,7,silver,1.5331697800288638e-06
5043,8,silver,9.761950050871714e-07
5043,9,silver,2.9803620643707127e-08
5043,10,silver,4.46688739384526e-09
5044,1,silver,119.02361082644195
5044,2,silver,10.281082590969634
5044,3,silver,0.16692199538021207
5044,4,silver,0.06926206679976518
5044,5,silver,0.00044055235908179715
5044,6,silver,7.112725355055199e-05
5044,7,silver,1.5305496971988177e-06
5044,8,silver,9.761522029415605e-07
5044,9,silver,2.9619835504381958e-08
5044,10,silver,4.4578931658401886e-09
5045,1,silver,118.95840207539234
5045,2,silver,10.275742441913147
5045,3,silver,0.1666981228406807
5045,4,silver,0.06917528159207971
5045,5,silver,0.0004399262024929594
5045,6,silver,7.101073245117802e-05
5045,7,silver,1.5264071254236342e-06
5045,8,silver,9.70921801195277e-07
5045,9,silver,2.9691301044812375e-08
5045,10,silver,4.4573110581840444e-09
5046,1,silver,119.04758782876343
5046,2,silver,10.282391254018153
5046,3,silver,0.1670350974142036
5046,4,silver,0.06929451081320186
5046,5,silver,0.000441424450571808
5046,6,silver,7.115889510544271e-05
5046,7,silver,1.5353450279287372e-06
5046,8,silver,9.768995258915869e-07
5046,9,silver,2.9928761338794706e-08
5046,10,silver,4.473296074495127e-09
5047,1,silver,119.02149451528739
5047,2,silver,10.287180967531036
5047,3,silver,0.1666805060671758
5047,4,silver,0.06925797681665
5047,5,silver,0.0004399465878476353
5047,6,silver,7.098128219767051e-05
5047,7,silver,1.5332712153344544e-06
5047,8,silver,9.716923229272498e-07
5047,9,silver,3.021780881058136e-08
5047,10,silver,4.485201500100392e-09
5048,1,silver,119.24123420830871
5048,2,silver,10.31602690627133
5048,3,silver,0.16807023424113748
5048,4,silver,0.06988536012868458
5048,5,silver,0.00043936801134179815
5048,6,silver,7.153320089595071e-05
5048,7,silver,1.5229128380036048e-06
5048,8,silver,9.802687186819388e-07
5048,9,silver,2.876311675689233e-08
5048,10,silver,4.44020992174443e-09
5049,1,silver,119.12357617995784
5049,2,silver,10.30697655369569
5049,3,silver,0.16707702403692193
5049,4,silver,0.06960116735142541
5049,5,silver,0.0004378411000721902
5049,6,silver,7.15841917431834e-05
5049,7,silver,1.545117434901845e-06
5049,8,silver,1.0050114524338515e-06
5049,9,silver,2.9143697326359864e-08
5049,10,silver,4.4542182414065445e-09
5050,1,silver,119.04616643703943
5050,2,silver,10.28424533793834
5050,3,silver,0.16709087274390572
5050,4,silver,0.06931426248751035
5050,5,silver,0.0004417939789087398
5050,6,silver,7.116745273135992e-05
5050,7,silver,1.5370324735628886e-06
5050,8,silver,9.761106840135649e-07
5050,9,silver,3.0100974058739734e-08
5050,10,silver,4.482588001547536e-09
5051,1,silver,119.03014143844504
5051,2,silver,10.276845148486727
5051,3,silver,0.16669999846335423
5051,4,silver,0.06916838899897387
5051,5,silver,0.0004402377513174491
5051,6,silver,7.100693501957773e-05
5051,7,silver,1.527819698565663e-06
5051,8,silver,9.72386853828597e-07
5051,9,silver,2.9654045129657527e-08
5051,10,silver,4.455459439412405e-09
5052,1,silver,118.98072477097853
5052,2,silver,10.280489716448344
5052,3,silver,0.16634395382252606
5052,4,silver,0.06901565030521632
5052,5,silver,0.0004417234166093725
5052,6,silver,7.105481520664436e-05
5052,7,silver,1.5470340645451217e-06
5052,8,silver,9.744581638301415e-07
5052,9,silver,3.1130674740489806e-08
5052,10,silver,4.530295902204519e-09
5053,1,silver,119.0534889233069
5053,2,silver,10.275831908545277
5053,3,silver,0.16650402150509713
5053,4,silver,0.06928443808219964
5053,5,silver,0.0004346933511391471
5053,6,silver,7.091034531967576e-05
5053,7,silver,1.5055381164725334e-06
5053,8,silver,9.826878944962292e-07
5053,9,silver,2.738776032526531e-08
5053,10,silver,4.342569124237475e-09
5054,1,silver,118.99547020554338
5054,2,silver,10.276439064734847
5054,3,silver,0.16689720343079706
5054,4,silver,0.06921011108725954
5054,5,silver,0.00044083765763384204
5054,6,silver,7.096029818640729e-05
5054,7,silver,1.5247629339108477e-06
5054,8,silver,9.65134578042334e-07
5054,9,silver,2.983981433641898e-08
5054,10,silver,4.4646101315948645e-09
5055,1,silver,119.01510599887288
5055,2,silver,10.2890547141082
5055,3,silver,0.1672568625658684
5055,4,silver,0.0694115237812634
5055,5,silver,0.0004411519488974457
5055,6,silver,7.124910533984384e-05
5055,7,silver,1.5326039935093856e-06
5055,8,silver,9.774648623521196e-07
5055,9,silver,2.965532377312875e-08
5055,10,silver,4.465426370516339e-09
5056,1,silver,119.03111613956996
5056,2,silver,10.279622659478234
5056,3,silver,0.16709651926925498
5056,4,silver,0.06927601512556623
5056,5,silver,0.0004423079538108314
5056,6,silver,7.121132646031992e-05
5056,7,silver,1.5382488568277468e-06
5056,8,silver,9.779244659844839e-07
5056,9,silver,3.004025230053793e-08
5056,10,silver,4.4789209217229635e-09
5057,1,silver,119.15171904052333
5057,2,silver,10.279401186225053
5057,3,silver,0.1665603088782797
5057,4,silver,0.06915513899279901
5057,5,silver,0.00043737455878298893
5057,6,silver,7.101977315091489e-05
5057,7,silver,1.5129911152533302e-06
5057,8,silver,9.794960048053088e-07
5057,9,silver,2.8054532905798927e-08
5057,10,silver,4.378166575790413e-09
