sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,b_r,K,t
0.5403962015801577,334.893554039998,4.0,261.0,34191.0,161.0,2.0,68180.0,80.49340653419495,60.0,40.0,1.0,4.0,0.01006382577863316
0.542588943166468,342.83488187298644,4.0,261.0,34191.0,161.0,2.0,68180.0,75.10006189346313,60.0,40.0,1.0,4.0,0.010128528542868219
0.5420966194028501,336.12142275398946,4.0,261.0,34191.0,161.0,2.0,68180.0,74.92212510108948,60.0,40.0,1.0,4.0,0.010193647296786694
0.3243819566248973,465.86282883700915,5.0,301.0,45451.0,201.0,2.0,90700.0,103.36842203140259,60.0,40.0,1.0,5.0,0.005096823648393349
0.3343229186153921,459.6761782359972,5.0,301.0,45451.0,201.0,2.0,90700.0,103.25832223892212,60.0,40.0,1.0,5.0,0.007161951216103618
0.26893205384880514,521.2278019080113,5.0,301.0,45451.0,201.0,2.0,90700.0,103.67864346504211,60.0,40.0,1.0,5.0,0.01006382577863316
0.2679896619267319,550.318931804999,5.0,301.0,45451.0,201.0,2.0,90700.0,103.65426516532898,60.0,40.0,1.0,5.0,0.010128528542868219
0.2649093333789593,544.732081544993,5.0,301.0,45451.0,201.0,2.0,90700.0,103.46985173225403,60.0,40.0,1.0,5.0,0.010193647296786694
0.2261288741266081,556.3564359860029,6.0,341.0,58311.0,241.0,2.0,116420.0,137.34406232833862,60.0,40.0,1.0,6.0,0.005096823648393349
0.2078332854995082,564.2073934070067,6.0,341.0,58311.0,241.0,2.0,116420.0,138.38208603858948,60.0,40.0,1.0,6.0,0.007161951216103618
0.14048661993674816,687.6850268449925,6.0,341.0,58311.0,241.0,2.0,116420.0,137.46192264556885,60.0,40.0,1.0,6.0,0.01006382577863316
0.13775837633907895,722.8816749659891,6.0,341.0,58311.0,241.0,2.0,116420.0,137.64826774597168,60.0,40.0,1.0,6.0,0.010128528542868219
0.13627498938251936,701.0433406749798,6.0,341.0,58311.0,241.0,2.0,116420.0,137.41140627861023,60.0,40.0,1.0,6.0,0.010193647296786694
0.16192327771257242,711.2275058310188,7.0,381.0,72771.0,281.0,2.0,145340.0,194.3671793937683,60.0,40.0,1.0,7.0,0.005096823648393349
0.12935646150136604,845.6372091110097,7.0,381.0,72771.0,281.0,2.0,145340.0,194.13873887062073,60.0,40.0,1.0,7.0,0.007161951216103618
0.07262856418331576,948.3952547889785,7.0,381.0,72771.0,281.0,2.0,145340.0,193.17298889160156,60.0,40.0,1.0,7.0,0.01006382577863316
0.07157224000419449,899.2349470560148,7.0,381.0,72771.0,281.0,2.0,145340.0,192.5159878730774,60.0,40.0,1.0,7.0,0.010128528542868219
0.07314963725894996,1012.5372966020077,7.0,381.0,72771.0,281.0,2.0,145340.0,193.06131052970886,60.0,40.0,1.0,7.0,0.010193647296786694
0.11787421178200241,894.2543625879916,8.0,421.0,88831.0,321.0,2.0,177460.0,245.2401521205902,60.0,40.0,1.0,8.0,0.005096823648393349
0.08220905889850816,1005.2866253429966,8.0,421.0,88831.0,321.0,2.0,177460.0,244.34158658981323,60.0,40.0,1.0,8.0,0.007161951216103618
0.04567679265355218,1331.1493035779858,8.0,421.0,88831.0,321.0,2.0,177460.0,244.24063658714294,60.0,40.0,1.0,8.0,0.01006382577863316
0.04419571157418689,1260.0821993110003,8.0,421.0,88831.0,321.0,2.0,177460.0,243.83273077011108,60.0,40.0,1.0,8.0,0.010128528542868219
0.04399133287028234,1172.737564650015,8.0,421.0,88831.0,321.0,2.0,177460.0,244.35201358795166,60.0,40.0,1.0,8.0,0.010193647296786694
0.08382893915238665,1397.1391094779829,9.0,461.0,106491.0,361.0,2.0,212780.0,406.5741913318634,60.0,40.0,1.0,9.0,0.005096823648393349
0.05316518176632257,1563.7001770840143,9.0,461.0,106491.0,361.0,2.0,212780.0,405.19927525520325,60.0,40.0,1.0,9.0,0.007161951216103618
0.03188445197345513,1683.3146251809667,9.0,461.0,106491.0,361.0,2.0,212780.0,404.7791602611542,60.0,40.0,1.0,9.0,0.010063825778633163
0.035961959888756834,1564.419630406017,9.0,461.0,106491.0,361.0,2.0,212780.0,405.2475826740265,60.0,40.0,1.0,9.0,0.010128528542868219
0.03265513737565706,1749.57436825498,9.0,461.0,106491.0,361.0,2.0,212780.0,402.2334175109863,60.0,40.0,1.0,9.0,0.010193647296786694
0.06109889057203666,909.0557211060077,10.0,501.0,125751.0,401.0,2.0,251300.0,385.19385385513306,60.0,40.0,1.0,10.0,0.005096823648393349
0.03556824324796648,1167.7280564859975,10.0,501.0,125751.0,401.0,2.0,251300.0,388.8041298389435,60.0,40.0,1.0,10.0,0.007161951216103618
0.03655511834228209,1365.4126349900034,10.0,501.0,125751.0,401.0,2.0,251300.0,383.0894227027893,60.0,40.0,1.0,10.0,0.01006382577863316
0.04637418797907289,1432.0764964590053,10.0,501.0,125751.0,401.0,2.0,251300.0,382.9498448371887,60.0,40.0,1.0,10.0,0.010128528542868219
0.0460360038746257,1348.6571457009995,10.0,501.0,125751.0,401.0,2.0,251300.0,382.4632649421692,60.0,40.0,1.0,10.0,0.010193647296786694
